Format Version,1.23,Take Name,Team 5 Real 1,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 11.06.20.925 AM,Total Frames in Take,11099,Total Exported Frames,11099,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
47,0.130556,0.013953,0.005581,-0.008304,0.999853,1.342369,1.051839,3.984262,1.343110,1.050156,4.022974,1.411035,1.048989,3.966692,1.273296,1.053548,3.961804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.133333,0.003983,0.003709,-0.008211,0.999951,1.342570,1.051202,3.984055,1.343184,1.050418,4.023142,1.411704,1.048532,3.965844,1.273267,1.053306,3.961758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.136111,0.003998,0.005367,-0.007921,0.999946,1.342544,1.051412,3.983891,1.343200,1.050537,4.023148,1.411707,1.048571,3.965806,1.273350,1.053432,3.961749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.138889,0.011097,0.005060,-0.006081,0.999907,1.342384,1.051655,3.984138,1.343150,1.050548,4.023121,1.409759,1.050321,3.965437,1.273335,1.053456,3.961739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.141667,0.005037,0.005454,-0.007908,0.999941,1.342481,1.051408,3.983876,1.343176,1.050547,4.023160,1.411674,1.048509,3.965745,1.273275,1.053567,3.961811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.144444,0.005224,0.004784,-0.007849,0.999944,1.342633,1.051294,3.983892,1.343227,1.050443,4.023163,1.411660,1.048833,3.965506,1.273266,1.053460,3.961779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.147222,0.005979,0.005344,-0.007556,0.999939,1.342505,1.051444,3.983880,1.343183,1.050434,4.023133,1.411701,1.048709,3.965729,1.273312,1.053468,3.961795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.150000,0.004572,0.004671,-0.007534,0.999950,1.342634,1.051323,3.983870,1.343172,1.050497,4.023189,1.411650,1.048971,3.965482,1.273292,1.053369,3.961714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.152778,0.010652,0.005322,-0.006401,0.999909,1.342406,1.051650,3.984187,1.343180,1.050475,4.023196,1.409446,1.050292,3.965264,1.273328,1.053408,3.961795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.155556,0.010574,0.005211,-0.006170,0.999912,1.342416,1.051697,3.984179,1.343180,1.050410,4.023112,1.409793,1.050391,3.965449,1.273311,1.053456,3.961776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.158333,0.005187,0.005293,-0.007311,0.999946,1.342488,1.051412,3.983904,1.343154,1.050460,4.023129,1.411721,1.048593,3.965816,1.273294,1.053408,3.961820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.161111,0.004410,0.005191,-0.007758,0.999947,1.342666,1.051372,3.983899,1.343224,1.050523,4.023099,1.411622,1.048910,3.965475,1.273285,1.053495,3.961850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.163889,0.004836,0.005256,-0.008255,0.999940,1.342469,1.051455,3.983878,1.343148,1.050552,4.023149,1.411606,1.048510,3.965821,1.273314,1.053514,3.961751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.166667,0.012002,0.005332,-0.005707,0.999898,1.342393,1.051673,3.984163,1.343159,1.050147,4.022937,1.409346,1.050400,3.965297,1.273324,1.053442,3.961784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.169444,0.004982,0.004902,-0.007343,0.999949,1.342621,1.051326,3.983859,1.343176,1.050471,4.023107,1.411612,1.048952,3.965452,1.273310,1.053375,3.961747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.172222,0.005151,0.004706,-0.008091,0.999943,1.342649,1.051272,3.983861,1.343179,1.050361,4.023134,1.411525,1.049132,3.965695,1.273297,1.053403,3.961725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.175000,0.003935,0.005128,-0.007783,0.999949,1.342678,1.051288,3.983897,1.343231,1.050485,4.023128,1.411613,1.048806,3.965482,1.273326,1.053404,3.961816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.177778,0.004335,0.004105,-0.008581,0.999945,1.342566,1.051245,3.983994,1.343182,1.050446,4.023100,1.411607,1.048618,3.965678,1.273304,1.053526,3.961805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.180556,0.008684,0.005706,-0.007945,0.999914,1.342403,1.051476,3.984113,1.343158,1.050391,4.023152,1.411010,1.048681,3.966279,1.273271,1.053424,3.961814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.183333,0.011157,0.005295,-0.006398,0.999903,1.342386,1.051689,3.984174,1.343164,1.050490,4.023162,1.409448,1.050251,3.965272,1.273323,1.053567,3.961779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.186111,0.005496,0.005167,-0.007835,0.999941,1.342482,1.051425,3.983906,1.343178,1.050504,4.023154,1.411709,1.048556,3.965791,1.273297,1.053468,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.188889,0.006319,0.005097,-0.007682,0.999938,1.342499,1.051395,3.983916,1.343171,1.050382,4.023118,1.411651,1.048584,3.965909,1.273296,1.053484,3.961803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.191667,0.006353,0.005423,-0.007388,0.999938,1.342514,1.051299,3.983851,1.343166,1.050052,4.022954,1.411664,1.048650,3.965750,1.273313,1.053397,3.961813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.194444,0.005244,0.005146,-0.007904,0.999942,1.342496,1.051416,3.983887,1.343124,1.050488,4.023136,1.411693,1.048597,3.965785,1.273293,1.053528,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.197222,0.002263,0.004958,-0.006680,0.999963,1.342722,1.051231,3.983895,1.343152,1.050491,4.023124,1.411624,1.048920,3.965450,1.273311,1.053344,3.961841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.200000,0.010813,0.004198,-0.006046,0.999915,1.342308,1.051716,3.984353,1.343159,1.050493,4.023117,1.411058,1.048994,3.966673,1.273296,1.053473,3.961758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.202778,0.008970,0.003161,-0.007620,0.999926,1.342502,1.051490,3.984471,1.343215,1.050465,4.023140,1.411205,1.048629,3.966923,1.273319,1.053529,3.961798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.205556,0.007278,0.005277,-0.007085,0.999935,1.342489,1.051389,3.983845,1.343101,1.050100,4.022891,1.411618,1.048785,3.965766,1.273352,1.053379,3.961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.208333,0.005439,0.005202,-0.007038,0.999947,1.342558,1.051369,3.983873,1.343136,1.050111,4.022951,1.411622,1.048701,3.965810,1.273262,1.053532,3.961810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.211111,0.010069,0.003966,-0.011334,0.999877,1.342583,1.051467,3.984454,1.343189,1.050140,4.022967,1.410785,1.047908,3.967423,1.273307,1.053434,3.961815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.213889,0.005653,0.005406,-0.007784,0.999939,1.342501,1.051403,3.983918,1.343230,1.050513,4.023151,1.411661,1.048481,3.965896,1.273325,1.053422,3.961808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.216667,0.003471,0.004955,-0.007504,0.999954,1.342636,1.051273,3.983894,1.343133,1.050405,4.023128,1.411645,1.048823,3.965446,1.273293,1.053303,3.961831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.219444,0.009627,0.005520,-0.006125,0.999920,1.342404,1.051685,3.984180,1.343205,1.050520,4.023110,1.409438,1.050285,3.965242,1.273308,1.053391,3.961793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.222222,0.006307,0.005093,-0.007693,0.999938,1.342471,1.051382,3.983900,1.343174,1.050391,4.023152,1.411649,1.048645,3.965852,1.273286,1.053461,3.961796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.225000,0.009919,0.005416,-0.006081,0.999918,1.342391,1.051633,3.984162,1.343176,1.050430,4.023133,1.409416,1.050289,3.965261,1.273360,1.053263,3.961743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.227778,0.009459,0.006226,-0.010572,0.999880,1.342640,1.051676,3.984047,1.343215,1.050534,4.023160,1.411658,1.048591,3.965828,1.273750,1.054368,3.961964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.230556,0.004343,0.004919,-0.007558,0.999950,1.342670,1.051276,3.983878,1.343183,1.050543,4.023136,1.411649,1.048800,3.965452,1.273358,1.053356,3.961796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.233333,0.007929,0.005486,-0.011066,0.999892,1.342667,1.051636,3.983957,1.343174,1.050571,4.023108,1.411609,1.048875,3.965466,1.273307,1.053434,3.961811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.236111,0.004543,0.005599,-0.007973,0.999942,1.342574,1.051372,3.983896,1.343187,1.050469,4.023131,1.411637,1.048481,3.965749,1.273338,1.053561,3.961871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.238889,0.010589,0.005616,-0.006784,0.999905,1.342427,1.051625,3.984188,1.343200,1.050435,4.023188,1.409810,1.050276,3.965413,1.273291,1.053566,3.961850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.241667,0.004513,0.005096,-0.007901,0.999946,1.342690,1.051308,3.983886,1.343210,1.050315,4.023107,1.411659,1.048825,3.965440,1.273367,1.053382,3.961782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.244444,0.004544,0.004784,-0.006941,0.999954,1.342727,1.051209,3.983845,1.343140,1.050025,4.022958,1.411613,1.048892,3.965396,1.273298,1.053481,3.961756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.247222,0.004431,0.005064,-0.008151,0.999944,1.342653,1.051387,3.983880,1.343162,1.050416,4.023139,1.411638,1.048857,3.965410,1.273257,1.053559,3.961785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.250000,0.004151,0.005094,-0.006827,0.999955,1.342563,1.051366,3.983905,1.343191,1.050501,4.023134,1.411659,1.048555,3.965864,1.273261,1.053451,3.961786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.252778,0.004876,0.004748,-0.007680,0.999947,1.342622,1.051368,3.983898,1.343175,1.050454,4.023113,1.411587,1.048905,3.965507,1.273288,1.053526,3.961823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.255556,0.002900,0.003191,-0.008563,0.999954,1.342722,1.051173,3.984055,1.343175,1.050436,4.023133,1.411724,1.048480,3.965874,1.273298,1.053453,3.961774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.258333,0.004228,0.003555,-0.007992,0.999953,1.342568,1.051244,3.984058,1.343143,1.050329,4.023154,1.411675,1.048641,3.965838,1.273318,1.053370,3.961769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.261111,0.003029,0.003006,-0.008243,0.999957,1.342692,1.051156,3.984061,1.343135,1.050436,4.023180,1.411713,1.048392,3.966302,1.273281,1.053354,3.961760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.263889,0.004170,0.004719,-0.007394,0.999953,1.342616,1.051316,3.983883,1.343141,1.050442,4.023112,1.411633,1.048943,3.965487,1.273305,1.053392,3.961799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.266667,0.005855,0.005272,-0.007344,0.999942,1.342469,1.051367,3.983882,1.343149,1.050384,4.023160,1.411633,1.048645,3.965830,1.273283,1.053389,3.961765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.269444,0.004458,0.004744,-0.007411,0.999951,1.342632,1.051348,3.983859,1.343165,1.050505,4.023126,1.411633,1.048911,3.965447,1.273301,1.053414,3.961739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.272222,0.005580,0.005153,-0.007055,0.999946,1.342499,1.051323,3.983886,1.343163,1.050488,4.023143,1.411718,1.048640,3.965824,1.273304,1.053284,3.961776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.275000,0.011535,0.005424,-0.006141,0.999900,1.342412,1.051619,3.984193,1.343192,1.050387,4.023136,1.409796,1.050385,3.965438,1.273272,1.053482,3.961873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.277778,0.008662,0.007262,-0.007428,0.999909,1.342607,1.051526,3.984265,1.343217,1.050449,4.023122,1.409469,1.050238,3.965244,1.273288,1.053530,3.961772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.280556,0.004873,0.005461,-0.007963,0.999942,1.342501,1.051411,3.983871,1.343198,1.050487,4.023086,1.411731,1.048501,3.965757,1.273320,1.053465,3.961798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.283333,0.012320,0.006201,-0.009809,0.999857,1.342401,1.051698,3.984182,1.343155,1.050456,4.023124,1.411075,1.048792,3.966273,1.273279,1.053409,3.961749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.286111,0.004774,0.005211,-0.006533,0.999954,1.342577,1.051345,3.983920,1.343199,1.050447,4.023122,1.411564,1.048678,3.965889,1.273295,1.053410,3.961828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.288889,0.004826,0.005407,-0.006646,0.999952,1.342579,1.051339,3.983892,1.343187,1.050441,4.023140,1.411626,1.048680,3.965767,1.273305,1.053387,3.961831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.291667,0.005622,0.005387,-0.007268,0.999943,1.342523,1.051416,3.983898,1.343194,1.050424,4.023120,1.411647,1.048694,3.965827,1.273282,1.053409,3.961783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.294444,0.009936,0.005397,-0.005903,0.999919,1.342403,1.051635,3.984202,1.343169,1.050471,4.023190,1.409746,1.050419,3.965467,1.273317,1.053264,3.961798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.297222,0.003174,0.004750,-0.006437,0.999963,1.342739,1.051291,3.983882,1.343202,1.050519,4.023138,1.411618,1.049009,3.965462,1.273346,1.053404,3.961775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.300000,0.005793,0.005210,-0.007767,0.999940,1.342504,1.051416,3.983925,1.343200,1.050369,4.023134,1.411673,1.048574,3.965909,1.273313,1.053491,3.961780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.302778,0.010253,0.004081,-0.006606,0.999917,1.342448,1.051617,3.984308,1.343182,1.050475,4.023124,1.410834,1.049602,3.966725,1.273286,1.053528,3.961743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.305556,0.005188,0.004920,-0.007975,0.999943,1.342613,1.051292,3.983836,1.343136,1.050128,4.022900,1.411578,1.048805,3.965453,1.273335,1.053460,3.961748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.308333,0.004588,0.004921,-0.007958,0.999946,1.342625,1.051321,3.983895,1.343168,1.050540,4.023146,1.411647,1.048907,3.965485,1.273316,1.053423,3.961831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.311111,0.009956,0.006793,-0.006846,0.999904,1.342418,1.051623,3.983970,1.343145,1.050130,4.022977,1.409452,1.050318,3.965302,1.273281,1.053516,3.961797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.313889,0.005278,0.003877,-0.009046,0.999938,1.342663,1.051369,3.984298,1.343175,1.050506,4.023164,1.411218,1.048695,3.966885,1.273270,1.053481,3.961774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.316667,0.005469,0.005003,-0.007071,0.999948,1.342517,1.051440,3.983911,1.343189,1.050472,4.023169,1.411742,1.048706,3.965864,1.273332,1.053341,3.961725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.319444,0.004586,0.005072,-0.008370,0.999942,1.342622,1.051393,3.983905,1.343174,1.050427,4.023166,1.411586,1.048846,3.965470,1.273257,1.053577,3.961778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.322222,0.008517,0.006917,-0.006489,0.999919,1.342415,1.051682,3.983994,1.343128,1.050463,4.023140,1.409319,1.050453,3.965298,1.273301,1.053399,3.961830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.325000,0.004365,0.004971,-0.007263,0.999952,1.342660,1.051331,3.983852,1.343150,1.050181,4.022969,1.411666,1.048969,3.965441,1.273283,1.053379,3.961770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.327778,0.004152,0.005168,-0.006773,0.999955,1.342544,1.051346,3.983892,1.343127,1.050498,4.023174,1.411700,1.048668,3.965776,1.273258,1.053403,3.961782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.330556,0.003166,0.004978,-0.006626,0.999961,1.342579,1.051318,3.983888,1.343177,1.050538,4.023136,1.411699,1.048590,3.965825,1.273282,1.053363,3.961723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.333333,0.005520,0.003807,-0.008603,0.999941,1.342555,1.051265,3.984015,1.343112,1.050144,4.022943,1.411643,1.048636,3.965785,1.273323,1.053497,3.961800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.336111,0.005257,0.004876,-0.007991,0.999942,1.342633,1.051224,3.984180,1.343102,1.050056,4.022881,1.411687,1.048635,3.965791,1.273274,1.053376,3.961841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
